iter	Passed	Remaining
6379	10112	6505
6380	10113	6504
6381	10115	6502
6382	10116	6500
6383	10118	6499
6384	10119	6497
6385	10120	6495
6386	10122	6493
6387	10123	6492
6388	10124	6490
6389	10125	6488
6390	10127	6486
6391	10128	6484
6392	10129	6483
6393	10131	6481
6394	10132	6480
6395	10134	6478
6396	10136	6476
6397	10137	6475
6398	10138	6473
6399	10139	6471
6400	10141	6469
6401	10142	6468
6402	10143	6466
6403	10145	6464
6404	10146	6462
6405	10147	6461
6406	10149	6459
6407	10150	6457
6408	10151	6455
6409	10153	6454
6410	10154	6452
6411	10155	6450
6412	10156	6448
6413	10157	6446
6414	10159	6444
6415	10160	6443
6416	10162	6441
6417	10163	6439
6418	10164	6438
6419	10166	6436
6420	10167	6434
6421	10168	6433
6422	10170	6431
6423	10171	6429
6424	10172	6427
6425	10173	6425
6426	10175	6424
6427	10176	6422
6428	10178	6420
6429	10179	6418
6430	10182	6418
6431	10184	6416
6432	10185	6415
6433	10187	6413
6434	10188	6411
6435	10189	6409
6436	10190	6408
6437	10192	6406
6438	10193	6404
6439	10195	6402
6440	10200	6403
6441	10201	6402
6442	10202	6400
6443	10204	6398
6444	10205	6396
6445	10206	6394
6446	10208	6393
6447	10209	6391
6448	10211	6389
6449	10212	6388
6450	10214	6386
6451	10215	6385
6452	10217	6383
6453	10218	6381
6454	10219	6379
6455	10221	6378
6456	10222	6376
6457	10223	6374
6458	10224	6372
6459	10226	6371
6460	10227	6369
6461	10229	6367
6462	10230	6366
6463	10232	6364
6464	10233	6362
6465	10234	6361
6466	10236	6359
6467	10237	6357
6468	10238	6355
6469	10240	6353
6470	10241	6352
6471	10242	6350
6472	10244	6348
6473	10245	6347
6474	10247	6345
6475	10248	6343
6476	10249	6342
6477	10251	6340
6478	10252	6338
6479	10253	6336
6480	10254	6334
6481	10256	6333
6482	10257	6331
6483	10259	6329
6484	10260	6328
6485	10261	6326
6486	10263	6324
6487	10264	6322
6488	10265	6321
6489	10266	6319
6490	10268	6317
6491	10269	6315
6492	10270	6313
6493	10271	6312
6494	10273	6310
6495	10275	6309
6496	10276	6307
6497	10278	6305
6498	10279	6304
6499	10281	6302
6500	10282	6300
6501	10284	6299
6502	10285	6297
6503	10286	6295
6504	10287	6293
6505	10289	6292
6506	10290	6290
6507	10292	6288
6508	10293	6287
6509	10295	6285
6510	10296	6283
6511	10297	6282
6512	10299	6280
6513	10300	6278
6514	10301	6276
6515	10303	6275
6516	10304	6273
6517	10305	6271
6518	10307	6270
6519	10308	6268
6520	10310	6266
6521	10311	6265
6522	10312	6263
6523	10314	6261
6524	10315	6259
6525	10316	6258
6526	10317	6256
6527	10319	6254
6528	10320	6252
6529	10322	6251
6530	10323	6249
6531	10325	6247
6532	10326	6246
6533	10327	6244
6534	10329	6242
6535	10330	6240
6536	10331	6239
6537	10332	6237
6538	10334	6235
6539	10335	6233
6540	10336	6232
6541	10338	6230
6542	10339	6228
6543	10341	6227
6544	10342	6225
6545	10343	6223
6546	10345	6221
6547	10346	6220
6548	10347	6218
6549	10348	6216
6550	10349	6214
6551	10351	6212
6552	10352	6211
6553	10353	6209
6554	10355	6207
6555	10356	6205
6556	10357	6204
6557	10359	6202
6558	10360	6201
6559	10362	6199
6560	10363	6197
6561	10365	6195
6562	10366	6194
6563	10367	6192
6564	10369	6190
6565	10370	6189
6566	10372	6187
6567	10373	6186
6568	10375	6184
6569	10376	6182
6570	10378	6181
6571	10379	6179
6572	10380	6177
6573	10381	6175
6574	10383	6174
6575	10384	6172
6576	10386	6170
6577	10387	6169
6578	10389	6167
6579	10390	6165
6580	10391	6164
6581	10393	6162
6582	10394	6160
6583	10395	6158
6584	10397	6157
6585	10398	6155
6586	10400	6154
6587	10403	6153
6588	10405	6151
6589	10406	6150
6590	10408	6148
6591	10410	6147
6592	10412	6145
6593	10413	6144
6594	10414	6142
6595	10416	6140
6596	10418	6139
6597	10419	6137
6598	10421	6136
6599	10423	6134
6600	10424	6133
6601	10426	6131
6602	10427	6129
6603	10429	6128
6604	10431	6127
6605	10432	6125
6606	10434	6123
6607	10436	6122
6608	10437	6120
6609	10439	6119
6610	10441	6117
6611	10442	6116
6612	10444	6114
6613	10445	6112
6614	10446	6111
6615	10448	6109
6616	10449	6107
6617	10451	6106
6618	10452	6104
6619	10454	6102
6620	10455	6101
6621	10456	6099
6622	10458	6097
6623	10460	6096
6624	10461	6094
6625	10462	6092
6626	10464	6091
6627	10465	6089
6628	10467	6088
6629	10468	6086
6630	10470	6084
6631	10471	6083
6632	10472	6081
6633	10474	6079
6634	10475	6077
6635	10476	6075
6636	10478	6074
6637	10479	6072
6638	10481	6071
6639	10482	6069
6640	10484	6067
6641	10485	6066
6642	10487	6064
6643	10488	6063
6644	10490	6061
6645	10491	6059
6646	10493	6058
6647	10494	6056
6648	10495	6054
6649	10497	6053
6650	10499	6051
6651	10500	6050
6652	10502	6048
6653	10503	6046
6654	10505	6045
6655	10507	6044
6656	10509	6042
6657	10511	6041
6658	10512	6039
6659	10514	6038
6660	10516	6036
6661	10518	6035
6662	10520	6033
6663	10521	6032
6664	10523	6030
6665	10525	6029
6666	10526	6027
6667	10528	6026
6668	10530	6024
6669	10532	6023
6670	10534	6022
6671	10536	6020
6672	10538	6019
6673	10539	6017
6674	10541	6016
6675	10542	6014
6676	10544	6012
6677	10545	6011
6678	10547	6009
6679	10549	6008
6680	10551	6007
6681	10553	6005
6682	10554	6004
6683	10556	6002
6684	10563	6004
6685	10566	6003
6686	10568	6001
6687	10571	6000
6688	10573	5999
6689	10574	5998
6690	10576	5996
6691	10578	5995
6692	10581	5994
6693	10584	5993
6694	10588	5993
6695	10591	5992
6696	10592	5990
6697	10594	5989
6698	10596	5987
6699	10598	5986
6700	10600	5985
6701	10604	5985
6702	10607	5984
6703	10609	5983
6704	10612	5982
6705	10614	5980
6706	10616	5979
6707	10617	5977
6708	10619	5976
6709	10621	5974
6710	10622	5973
6711	10624	5971
6712	10626	5970
6713	10628	5968
6714	10629	5967
6715	10631	5965
6716	10632	5964
6717	10634	5962
6718	10636	5960
6719	10638	5959
6720	10639	5958
6721	10641	5956
6722	10642	5954
6723	10644	5953
6724	10646	5952
6725	10648	5950
6726	10650	5948
6727	10651	5947
6728	10653	5945
6729	10654	5944
6730	10656	5942
6731	10658	5941
6732	10660	5939
6733	10662	5938
6734	10664	5936
6735	10666	5935
6736	10668	5934
6737	10670	5932
6738	10671	5931
6739	10673	5929
6740	10675	5928
6741	10677	5927
6742	10679	5925
6743	10680	5924
6744	10682	5922
6745	10684	5921
6746	10685	5919
6747	10687	5917
6748	10688	5916
6749	10690	5914
6750	10692	5913
6751	10693	5911
6752	10695	5909
6753	10696	5908
6754	10698	5906
6755	10699	5905
6756	10701	5903
6757	10703	5901
6758	10704	5900
6759	10706	5898
6760	10707	5897
6761	10709	5895
6762	10711	5894
6763	10713	5892
6764	10714	5891
6765	10716	5889
6766	10717	5887
6767	10719	5886
6768	10721	5884
6769	10722	5883
6770	10724	5881
6771	10725	5880
6772	10727	5878
6773	10729	5877
6774	10731	5875
6775	10732	5874
6776	10735	5872
6777	10736	5871
6778	10738	5869
6779	10739	5868
6780	10741	5866
6781	10743	5865
6782	10745	5863
6783	10746	5862
6784	10748	5860
6785	10750	5859
6786	10751	5857
6787	10753	5856
6788	10755	5854
6789	10757	5853
6790	10759	5851
6791	10761	5850
6792	10762	5848
6793	10763	5847
6794	10765	5845
6795	10767	5844
6796	10769	5842
6797	10770	5840
6798	10772	5839
6799	10774	5838
6800	10775	5836
6801	10777	5834
6802	10779	5833
6803	10781	5831
6804	10783	5830
6805	10785	5829
6806	10787	5827
6807	10788	5826
6808	10790	5824
6809	10792	5823
6810	10793	5821
6811	10795	5819
6812	10796	5818
6813	10798	5816
6814	10800	5815
6815	10801	5813
6816	10803	5812
6817	10804	5810
6818	10806	5809
6819	10808	5807
6820	10810	5806
6821	10811	5804
6822	10813	5802
6823	10814	5801
6824	10816	5799
6825	10817	5798
6826	10819	5796
6827	10820	5794
6828	10822	5793
6829	10823	5791
6830	10825	5789
6831	10827	5788
6832	10828	5786
6833	10830	5785
6834	10832	5783
6835	10833	5782
6836	10835	5780
6837	10836	5778
6838	10838	5777
6839	10839	5775
6840	10841	5774
6841	10842	5772
6842	10844	5771
6843	10846	5769
6844	10847	5767
6845	10848	5765
6846	10850	5764
6847	10851	5762
6848	10853	5760
6849	10854	5759
6850	10856	5758
6851	10893	5775
6852	10930	5792
6853	10932	5790
6854	10934	5789
6855	10937	5788
6856	10938	5787
6857	10940	5785
6858	10942	5783
6859	10944	5782
6860	10945	5780
6861	10947	5779
6862	10949	5777
6863	10951	5776
6864	10953	5774
6865	10954	5773
6866	10956	5771
6867	10958	5770
6868	10960	5769
6869	10961	5767
6870	10963	5765
6871	10965	5764
6872	10967	5762
6873	10969	5761
6874	10972	5760
6875	10975	5759
6876	10977	5758
6877	10980	5757
6878	10982	5756
6879	10985	5755
6880	10987	5753
6881	10989	5752
6882	10991	5751
6883	10993	5749
6884	10995	5748
6885	10997	5747
6886	11000	5746
6887	11003	5745
6888	11005	5743
6889	11006	5742
6890	11008	5740
6891	11011	5739
6892	11013	5738
6893	11015	5737
6894	11017	5735
6895	11019	5734
6896	11022	5733
6897	11024	5731
6898	11025	5730
6899	11027	5728
6900	11029	5727
6901	11031	5726
6902	11035	5725
6903	11039	5725
6904	11042	5724
6905	11050	5726
6906	11071	5734
6907	11080	5736
6908	11091	5739
6909	11109	5747
6910	11119	5749
6911	11123	5749
6912	11126	5748
6913	11128	5747
6914	11130	5745
6915	11133	5744
6916	11135	5743
6917	11138	5742
6918	11140	5741
6919	11145	5741
6920	11147	5739
6921	11149	5738
6922	11151	5736
6923	11153	5735
6924	11155	5733
6925	11157	5732
6926	11160	5731
6927	11163	5730
6928	11165	5729
6929	11167	5728
6930	11169	5726
6931	11171	5725
6932	11173	5723
6933	11175	5722
6934	11177	5720
6935	11179	5719
6936	11181	5718
6937	11183	5716
6938	11185	5715
6939	11186	5713
6940	11188	5711
6941	11189	5710
6942	11191	5708
6943	11192	5706
6944	11194	5705
6945	11195	5703
6946	11197	5701
6947	11198	5699
6948	11199	5698
6949	11200	5696
6950	11202	5694
6951	11203	5693
6952	11205	5691
6953	11207	5689
6954	11208	5688
6955	11210	5686
6956	11211	5684
6957	11212	5683
6958	11214	5681
6959	11215	5679
6960	11216	5677
6961	11218	5676
6962	11220	5674
6963	11221	5672
6964	11223	5671
6965	11224	5669
6966	11226	5667
6967	11227	5666
6968	11228	5664
6969	11230	5662
6970	11231	5660
6971	11232	5658
6972	11233	5657
6973	11235	5655
6974	11236	5653
6975	11238	5652
6976	11240	5650
6977	11241	5649
6978	11243	5647
6979	11244	5645
6980	11245	5643
6981	11247	5642
6982	11248	5640
6983	11250	5638
6984	11251	5637
6985	11252	5635
6986	11254	5633
6987	11256	5632
6988	11257	5630
6989	11258	5628
6990	11260	5626
6991	11261	5625
6992	11262	5623
6993	11264	5621
6994	11265	5619
6995	11266	5618
6996	11268	5616
6997	11270	5615
6998	11272	5613
6999	11273	5611
7000	11275	5610
7001	11277	5608
7002	11278	5606
7003	11279	5605
7004	11280	5603
7005	11282	5601
7006	11284	5600
7007	11286	5598
7008	11287	5597
7009	11289	5595
7010	11290	5593
7011	11292	5592
7012	11293	5590
7013	11295	5588
7014	11296	5587
7015	11298	5585
7016	11299	5583
7017	11301	5582
7018	11302	5580
7019	11304	5578
7020	11305	5577
7021	11308	5575
7022	11309	5574
7023	11310	5572
7024	11312	5570
7025	11313	5568
7026	11314	5567
7027	11316	5565
7028	11317	5563
7029	11319	5562
7030	11320	5560
7031	11322	5558
7032	11323	5557
7033	11325	5555
7034	11326	5553
7035	11327	5551
7036	11328	5550
7037	11330	5548
7038	11331	5546
7039	11333	5545
7040	11335	5543
7041	11337	5542
7042	11338	5540
7043	11340	5538
7044	11341	5537
7045	11343	5535
7046	11344	5534
7047	11346	5532
7048	11347	5530
7049	11349	5528
7050	11351	5527
7051	11352	5525
7052	11354	5524
7053	11355	5522
7054	11357	5520
7055	11358	5519
7056	11360	5517
7057	11361	5515
7058	11362	5514
7059	11364	5512
7060	11365	5510
7061	11367	5509
7062	11369	5507
7063	11370	5505
7064	11372	5504
7065	11373	5502
7066	11374	5500
7067	11375	5498
7068	11377	5497
7069	11379	5495
7070	11380	5494
7071	11382	5492
7072	11384	5490
7073	11385	5489
7074	11387	5487
7075	11388	5485
7076	11389	5484
7077	11391	5482
7078	11392	5480
7079	11394	5478
7080	11395	5477
7081	11397	5475
7082	11399	5474
7083	11400	5472
7084	11402	5470
7085	11403	5469
7086	11404	5467
7087	11406	5465
7088	11407	5464
7089	11410	5462
7090	11412	5461
7091	11414	5460
7092	11416	5458
7093	11418	5457
7094	11419	5455
7095	11421	5453
7096	11423	5452
7097	11425	5451
7098	11427	5449
7099	11429	5448
7100	11431	5446
7101	11433	5445
7102	11436	5444
7103	11438	5442
7104	11439	5441
7105	11441	5439
7106	11442	5438
7107	11444	5436
7108	11445	5434
7109	11447	5433
7110	11449	5431
7111	11451	5430
7112	11453	5428
7113	11455	5427
7114	11456	5425
7115	11458	5423
7116	11459	5422
7117	11461	5420
7118	11464	5419
7119	11466	5418
7120	11467	5416
7121	11469	5415
7122	11471	5413
7123	11473	5412
7124	11475	5410
7125	11477	5409
7126	11480	5408
7127	11481	5406
7128	11483	5405
7129	11485	5403
7130	11487	5402
7131	11488	5400
7132	11491	5399
7133	11492	5397
7134	11494	5396
7135	11495	5394
7136	11497	5392
7137	11498	5390
7138	11500	5389
7139	11501	5387
7140	11502	5385
7141	11506	5384
7142	11508	5383
7143	11510	5382
7144	11512	5380
7145	11513	5378
7146	11517	5378
7147	11519	5376
7148	11521	5375
7149	11525	5375
7150	11529	5374
7151	11531	5373
7152	11533	5371
7153	11536	5370
7154	11538	5369
7155	11539	5367
7156	11541	5366
7157	11543	5364
7158	11544	5362
7159	11546	5361
7160	11548	5359
7161	11550	5358
7162	11551	5356
7163	11553	5354
7164	11555	5353
7165	11558	5352
7166	11560	5351
7167	11563	5349
7168	11565	5348
7169	11567	5347
7170	11568	5345
7171	11570	5344
7172	11573	5342
7173	11575	5341
7174	11577	5340
7175	11579	5338
7176	11581	5337
7177	11582	5335
7178	11584	5333
7179	11586	5332
7180	11587	5330
7181	11589	5329
7182	11591	5327
7183	11593	5326
7184	11594	5324
7185	11596	5322
7186	11597	5321
7187	11599	5319
7188	11601	5318
7189	11603	5316
7190	11604	5314
7191	11606	5313
7192	11608	5311
7193	11610	5310
7194	11611	5308
7195	11613	5307
7196	11614	5305
7197	11616	5303
7198	11618	5302
7199	11619	5300
7200	11621	5299
7201	11622	5297
7202	11624	5295
7203	11625	5294
7204	11627	5292
7205	11629	5290
7206	11630	5289
7207	11631	5287
7208	11632	5285
7209	11634	5283
7210	11635	5281
7211	11636	5280
7212	11638	5278
7213	11639	5276
7214	11641	5275
7215	11642	5273
7216	11644	5271
7217	11645	5270
7218	11646	5268
7219	11647	5266
7220	11649	5264
7221	11650	5263
7222	11652	5261
7223	11653	5259
7224	11655	5258
7225	11656	5256
7226	11657	5254
7227	11659	5253
7228	11661	5251
7229	11662	5249
7230	11663	5247
7231	11664	5246
7232	11666	5244
7233	11667	5242
7234	11669	5240
7235	11670	5239
7236	11672	5237
7237	11673	5235
7238	11675	5234
7239	11676	5232
7240	11678	5230
7241	11679	5229
7242	11680	5227
7243	11682	5225
7244	11683	5223
7245	11684	5222
7246	11686	5220
7247	11687	5218
7248	11688	5217
7249	11690	5215
7250	11691	5213
7251	11692	5211
7252	11694	5210
7253	11695	5208
7254	11696	5206
7255	11697	5204
7256	11699	5203
7257	11700	5201
7258	11701	5199
7259	11703	5197
7260	11704	5196
7261	11705	5194
7262	11706	5192
7263	11708	5190
7264	11709	5188
7265	11710	5187
7266	11711	5185
7267	11712	5183
7268	11714	5181
7269	11715	5180
7270	11717	5178
7271	11718	5176
7272	11720	5175
7273	11721	5173
7274	11723	5171
7275	11724	5170
7276	11725	5168
7277	11727	5166
7278	11728	5164
7279	11729	5163
7280	11731	5161
7281	11732	5159
7282	11734	5158
7283	11735	5156
7284	11737	5154
7285	11738	5152
7286	11739	5151
7287	11740	5149
7288	11741	5147
7289	11743	5145
7290	11744	5144
7291	11745	5142
7292	11747	5140
7293	11748	5139
7294	11750	5137
7295	11751	5135
7296	11753	5133
7297	11754	5132
7298	11755	5130
7299	11756	5128
7300	11758	5126
7301	11759	5125
7302	11760	5123
7303	11762	5121
7304	11763	5120
7305	11766	5118
7306	11767	5117
7307	11769	5115
7308	11770	5113
7309	11771	5112
7310	11773	5110
7311	11774	5108
7312	11775	5106
7313	11777	5105
7314	11778	5103
7315	11780	5101
7316	11781	5100
7317	11783	5098
7318	11784	5096
7319	11786	5095
7320	11787	5093
7321	11789	5091
7322	11790	5090
7323	11791	5088
7324	11793	5086
7325	11794	5084
7326	11796	5083
7327	11797	5081
7328	11798	5079
7329	11800	5078
7330	11801	5076
7331	11802	5074
7332	11804	5072
7333	11805	5071
7334	11806	5069
7335	11807	5067
7336	11809	5065
7337	11810	5064
7338	11812	5062
7339	11813	5060
7340	11815	5059
7341	11817	5057
7342	11818	5056
7343	11820	5054
7344	11821	5052
7345	11822	5050
7346	11823	5049
7347	11825	5047
7348	11826	5045
7349	11827	5043
7350	11829	5042
7351	11831	5040
7352	11832	5039
7353	11833	5037
7354	11834	5035
7355	11836	5033
7356	11837	5032
7357	11838	5030
7358	11840	5028
7359	11842	5027
7360	11844	5025
7361	11846	5024
7362	11848	5023
7363	11850	5021
7364	11852	5020
7365	11855	5018
7366	11856	5017
7367	11858	5015
7368	11859	5014
7369	11862	5012
7370	11864	5011
7371	11866	5009
7372	11867	5008
7373	11869	5006
7374	11871	5005
7375	11873	5003
7376	11874	5001
7377	11876	5000
7378	11878	4998
7379	11879	4997
7380	11881	4995
7381	11883	4994
7382	11885	4992
7383	11887	4991
7384	11964	5021
7385	11973	5022
7386	11975	5021
7387	11978	5020
7388	11980	5019
7389	11982	5017
7390	11984	5015
7391	11986	5014
7392	11988	5013
7393	11990	5011
7394	11993	5010
7395	11995	5008
7396	11997	5007
7397	11999	5005
7398	12000	5004
7399	12002	5002
7400	12003	5001
7401	12005	4999
7402	12007	4997
7403	12009	4996
7404	12011	4995
7405	12013	4993
7406	12015	4992
7407	12017	4990
7408	12018	4988
7409	12020	4987
7410	12022	4985
7411	12024	4984
7412	12026	4982
7413	12028	4981
7414	12030	4979
7415	12031	4978
7416	12033	4976
7417	12035	4975
7418	12038	4974
7419	12040	4972
7420	12043	4971
7421	12045	4969
7422	12046	4968
7423	12049	4967
7424	12051	4965
7425	12055	4965
7426	12058	4963
7427	12060	4962
7428	12062	4961
7429	12064	4959
7430	12066	4958
7431	12069	4957
7432	12072	4955
7433	12074	4954
7434	12076	4952
7435	12078	4951
7436	12081	4950
7437	12083	4949
7438	12085	4947
7439	12087	4946
7440	12088	4944
7441	12090	4942
7442	12092	4941
7443	12094	4939
7444	12095	4938
7445	12097	4936
7446	12099	4934
7447	12102	4934
7448	12104	4932
7449	12108	4931
7450	12110	4930
7451	12112	4929
7452	12115	4927
7453	12117	4926
7454	12119	4924
7455	12121	4923
7456	12123	4921
7457	12125	4920
7458	12126	4918
7459	12128	4917
7460	12129	4915
7461	12131	4913
7462	12132	4911
7463	12134	4910
7464	12136	4908
7465	12138	4907
7466	12140	4905
7467	12142	4904
7468	12144	4902
7469	12145	4901
7470	12147	4899
7471	12148	4897
7472	12150	4896
7473	12152	4894
7474	12154	4893
7475	12155	4891
7476	12157	4890
7477	12159	4888
7478	12160	4886
7479	12161	4884
7480	12163	4883
7481	12165	4881
7482	12167	4880
7483	12168	4878
7484	12170	4876
7485	12172	4875
7486	12173	4873
7487	12175	4872
7488	12177	4870
7489	12178	4868
7490	12180	4867
7491	12181	4865
7492	12183	4864
7493	12185	4862
7494	12186	4860
7495	12188	4859
7496	12189	4857
7497	12190	4855
7498	12192	4853
7499	12193	4852
7500	12195	4850
7501	12196	4848
7502	12198	4847
7503	12200	4845
7504	12201	4843
7505	12203	4842
7506	12204	4840
7507	12206	4838
7508	12207	4837
7509	12209	4835
7510	12211	4834
7511	12213	4832
7512	12215	4831
7513	12217	4829
7514	12218	4828
7515	12220	4826
7516	12221	4824
7517	12223	4823
7518	12225	4821
7519	12226	4819
7520	12228	4818
7521	12229	4816
7522	12231	4814
7523	12232	4813
7524	12234	4811
7525	12235	4809
7526	12236	4807
7527	12238	4806
7528	12239	4804
7529	12241	4802
7530	12243	4801
7531	12244	4799
7532	12246	4798
7533	12248	4796
7534	12249	4794
7535	12251	4793
7536	12252	4791
7537	12254	4789
7538	12255	4788
7539	12257	4786
7540	12259	4784
7541	12260	4783
7542	12261	4781
7543	12264	4780
7544	12265	4778
7545	12267	4776
7546	12269	4775
7547	12271	4773
7548	12273	4772
7549	12274	4770
7550	12275	4768
7551	12277	4767
7552	12278	4765
7553	12280	4763
7554	12281	4762
7555	12283	4760
7556	12284	4758
7557	12286	4757
7558	12287	4755
7559	12289	4753
7560	12290	4752
7561	12292	4750
7562	12293	4748
7563	12295	4747
7564	12296	4745
7565	12297	4743
7566	12299	4741
7567	12300	4740
7568	12302	4738
7569	12303	4736
7570	12305	4735
7571	12306	4733
7572	12308	4732
7573	12310	4730
7574	12312	4728
7575	12314	4727
7576	12316	4725
7577	12317	4724
7578	12319	4722
7579	12320	4720
7580	12322	4719
7581	12324	4717
7582	12325	4716
7583	12327	4714
7584	12329	4712
7585	12331	4711
7586	12332	4709
7587	12333	4707
7588	12335	4706
7589	12336	4704
7590	12338	4702
7591	12339	4701
7592	12340	4699
7593	12342	4697
7594	12343	4696
7595	12345	4694
7596	12347	4692
7597	12349	4691
7598	12350	4689
7599	12351	4687
7600	12352	4685
7601	12354	4684
7602	12355	4682
7603	12357	4680
7604	12358	4679
7605	12359	4677
7606	12361	4675
7607	12362	4673
7608	12363	4672
7609	12365	4670
7610	12366	4668
7611	12368	4667
7612	12369	4665
7613	12371	4664
7614	12373	4662
7615	12375	4660
7616	12377	4659
7617	12379	4657
7618	12381	4656
7619	12382	4654
7620	12384	4652
7621	12385	4651
7622	12387	4649
7623	12389	4648
7624	12390	4646
7625	12392	4644
7626	12394	4643
7627	12395	4641
7628	12397	4640
7629	12398	4638
7630	12400	4636
7631	12401	4634
7632	12403	4633
7633	12404	4631
7634	12406	4630
7635	12407	4628
7636	12409	4626
7637	12410	4625
7638	12412	4623
7639	12413	4621
7640	12414	4619
7641	12416	4618
7642	12417	4616
7643	12418	4614
7644	12420	4612
7645	12422	4611
7646	12423	4609
7647	12425	4608
7648	12426	4606
7649	12428	4604
7650	12429	4603
7651	12431	4601
7652	12432	4599
7653	12434	4597
7654	12435	4596
7655	12437	4594
7656	12439	4593
7657	12440	4591
7658	12443	4590
7659	12446	4589
7660	12447	4587
7661	12449	4585
7662	12450	4584
7663	12453	4582
7664	12455	4581
7665	12457	4579
7666	12459	4578
7667	12461	4576
7668	12463	4575
7669	12464	4573
7670	12466	4572
7671	12467	4570
7672	12469	4568
7673	12470	4567
7674	12472	4565
7675	12473	4563
7676	12474	4561
7677	12476	4560
7678	12477	4558
7679	12479	4556
7680	12480	4555
7681	12482	4553
7682	12483	4551
7683	12485	4550
7684	12486	4548
7685	12488	4546
7686	12489	4545
7687	12490	4543
7688	12492	4541
7689	12493	4539
7690	12495	4538
7691	12497	4536
7692	12499	4535
7693	12501	4533
7694	12503	4532
7695	12504	4530
7696	12506	4528
7697	12507	4527
7698	12509	4525
7699	12510	4523
7700	12512	4522
7701	12514	4521
7702	12517	4519
7703	12520	4518
7704	12522	4517
7705	12524	4515
7706	12526	4514
7707	12527	4512
7708	12529	4510
7709	12531	4509
7710	12532	4507
7711	12534	4505
7712	12536	4504
7713	12537	4502
7714	12539	4501
7715	12540	4499
7716	12541	4497
7717	12543	4496
7718	12545	4494
7719	12547	4492
7720	12548	4491
7721	12550	4489
7722	12552	4488
7723	12555	4487
7724	12557	4485
7725	12558	4483
7726	12559	4481
7727	12561	4480
7728	12562	4478
7729	12564	4476
7730	12566	4475
7731	12567	4473
7732	12569	4472
7733	12571	4470
7734	12573	4469
7735	12574	4467
7736	12576	4465
7737	12577	4464
7738	12579	4462
7739	12581	4460
7740	12582	4459
7741	12584	4457
7742	12585	4455
7743	12587	4454
7744	12589	4452
7745	12590	4450
7746	12591	4449
7747	12593	4447
7748	12595	4445
7749	12596	4444
7750	12597	4442
7751	12599	4440
7752	12600	4439
7753	12602	4437
7754	12604	4436
7755	12605	4434
7756	12606	4432
7757	12608	4430
7758	12609	4429
7759	12611	4427
7760	12612	4425
7761	12614	4424
7762	12615	4422
7763	12618	4421
7764	12620	4419
7765	12622	4418
7766	12623	4416
7767	12624	4414
7768	12626	4413
7769	12627	4411
7770	12629	4409
7771	12630	4408
7772	12632	4406
7773	12633	4404
7774	12635	4403
7775	12637	4401
7776	12638	4399
7777	12640	4398
7778	12641	4396
7779	12643	4394
7780	12644	4393
7781	12646	4391
7782	12648	4390
7783	12650	4388
7784	12651	4386
7785	12653	4385
7786	12654	4383
7787	12656	4381
7788	12657	4380
7789	12659	4378
7790	12661	4377
7791	12663	4375
7792	12664	4373
7793	12666	4372
7794	12668	4370
7795	12669	4368
7796	12670	4367
7797	12672	4365
7798	12673	4363
7799	12675	4362
7800	12676	4360
7801	12678	4358
7802	12679	4357
7803	12681	4355
7804	12682	4353
7805	12684	4352
7806	12685	4350
7807	12686	4348
7808	12688	4346
7809	12689	4345
7810	12691	4343
7811	12693	4342
7812	12694	4340
7813	12696	4338
7814	12698	4337
7815	12699	4335
7816	12701	4333
7817	12702	4332
7818	12703	4330
7819	12704	4328
7820	12706	4327
7821	12708	4325
7822	12710	4323
7823	12711	4322
7824	12713	4320
7825	12715	4319
7826	12716	4317
7827	12718	4315
7828	12719	4314
7829	12721	4312
7830	12722	4310
7831	12724	4309
7832	12726	4307
7833	12728	4306
7834	12729	4304
7835	12731	4302
7836	12732	4301
7837	12734	4299
7838	12735	4297
7839	12736	4296
7840	12738	4294
7841	12740	4292
7842	12742	4291
7843	12743	4289
7844	12746	4288
7845	12747	4286
7846	12749	4284
7847	12750	4283
7848	12751	4281
7849	12753	4279
7850	12754	4278
7851	12756	4276
7852	12758	4275
7853	12759	4273
7854	12761	4271
7855	12763	4270
7856	12764	4268
7857	12765	4266
7858	12766	4264
7859	12768	4263
7860	12769	4261
7861	12770	4259
7862	12772	4257
7863	12773	4256
7864	12775	4254
7865	12777	4253
7866	12778	4251
7867	12779	4249
7868	12781	4248
7869	12782	4246
7870	12784	4244
7871	12785	4242
7872	12787	4241
7873	12788	4239
7874	12790	4237
7875	12791	4236
7876	12793	4234
7877	12795	4233
7878	12796	4231
7879	12797	4229
7880	12798	4227
7881	12800	4226
7882	12801	4224
7883	12803	4222
7884	12804	4221
7885	12806	4219
7886	12807	4217
7887	12809	4216
7888	12811	4214
7889	12812	4212
7890	12813	4211
7891	12814	4209
7892	12816	4207
7893	12817	4205
7894	12819	4204
7895	12825	4204
7896	12827	4202
7897	12829	4201
7898	12830	4199
7899	12831	4197
7900	12833	4196
7901	12835	4194
7902	12837	4193
7903	12839	4191
7904	12841	4190
7905	12843	4188
7906	12844	4186
7907	12846	4185
7908	12847	4183
7909	12849	4181
7910	12850	4180
7911	12852	4178
7912	12853	4176
7913	12855	4175
7914	12856	4173
7915	12857	4171
7916	12858	4169
7917	12860	4168
7918	12861	4166
7919	12862	4164
7920	12863	4162
7921	12865	4161
7922	12866	4159
7923	12868	4157
7924	12870	4156
7925	12872	4154
7926	12873	4153
7927	12875	4151
7928	12876	4149
7929	12877	4148
7930	12879	4146
7931	12880	4144
7932	12881	4142
